user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
20,2023-04-15T00:00:00Z,21242,3963.77,12.21,34,8.6,100,None,Rain,Park,Neutral
880,2023-01-27T00:00:00Z,20795,2533.44,5.49,1245,0.5,178,Swimming,Snow,Home,Tired
435,2023-12-29T00:00:00Z,24086,3129.05,18.44,1021,5.0,131,Cycling,Rain,Office,Tired
162,2024-07-01T00:00:00Z,2853,1560.97,13.11,174,7.1,156,Swimming,Clear,Gym,Tired
310,2024-04-16T00:00:00Z,26539,2669.6,2.54,217,10.0,149,None,Snow,Gym,Happy
308,2024-07-29T00:00:00Z,9094,1558.37,7.13,940,11.7,120,Gym Workout,Fog,Office,Happy
726,2024-06-01T00:00:00Z,10310,3695.18,6.04,363,8.8,136,Walking,Snow,Office,Stressed
945,2024-07-29T00:00:00Z,21727,2912.46,13.68,838,1.5,69,Swimming,Snow,Home,Neutral
473,2023-12-31T00:00:00Z,2086,3373.14,1.15,1434,10.7,108,None,Clear,Other,Tired
154,2024-01-27T00:00:00Z,2136,3562.93,9.32,479,4.6,68,Swimming,Clear,Gym,Stressed
29,2025-02-21T00:00:00Z,28683,3251.19,3.45,610,1.3,138,Yoga,Rain,Park,Stressed
249,2025-04-26T00:00:00Z,28651,2329.34,11.85,38,11.7,142,Gym Workout,Rain,Gym,Stressed
270,2024-12-18T00:00:00Z,11218,2989.62,10.24,1049,6.6,174,Swimming,Snow,Other,Tired
980,2025-06-23T00:00:00Z,15435,2977.46,7.57,1189,0.2,138,Walking,Rain,Other,Tired
996,2025-06-06T00:00:00Z,28777,3323.16,14.26,133,5.8,151,Cycling,Fog,Home,Tired
356,2025-04-13T00:00:00Z,24827,3645.46,7.14,363,8.9,157,Running,Fog,Office,Neutral
319,2025-05-01T00:00:00Z,14435,2709.12,10.81,647,3.1,123,Running,Clear,Other,Stressed
505,2023-11-12T00:00:00Z,6463,3695.07,3.42,1156,0.4,73,Gym Workout,Rain,Park,Stressed
544,2024-07-22T00:00:00Z,21033,2171.63,17.42,754,9.8,87,Cycling,Clear,Other,Stressed
660,2023-04-23T00:00:00Z,28476,3129.28,14.02,352,0.3,94,Running,Fog,Office,Tired
846,2024-08-01T00:00:00Z,19179,3831.53,18.65,956,8.0,133,Running,Clear,Office,Tired
823,2025-04-09T00:00:00Z,18563,2807.15,15.71,619,6.8,94,None,Clear,Gym,Neutral
599,2024-05-08T00:00:00Z,1986,2077.11,13.6,709,0.8,97,Cycling,Rain,Park,Neutral
89,2024-01-22T00:00:00Z,3386,3581.73,19.19,1253,7.9,126,Walking,Fog,Gym,Stressed
776,2024-12-30T00:00:00Z,29614,2622.1,13.77,225,11.3,87,Running,Snow,Park,Happy
173,2024-08-11T00:00:00Z,27697,2469.12,7.99,121,9.4,178,Walking,Snow,Home,Neutral
603,2024-12-04T00:00:00Z,3501,3748.96,17.39,319,0.6,99,Walking,Snow,Park,Happy
778,2024-02-18T00:00:00Z,2295,2069.36,10.03,1390,2.0,69,Gym Workout,Snow,Other,Happy
921,2023-01-13T00:00:00Z,21839,3165.59,12.74,1165,8.8,141,Walking,Snow,Office,Neutral
761,2025-01-30T00:00:00Z,4503,2213.05,13.33,661,1.0,141,Walking,Clear,Park,Neutral
616,2023-02-17T00:00:00Z,24636,2249.59,17.97,1053,2.3,80,None,Clear,Other,Neutral
244,2025-09-09T00:00:00Z,1023,2715.32,13.9,389,1.8,80,Walking,Clear,Home,Happy
250,2025-06-02T00:00:00Z,9890,1662.49,14.76,637,10.9,178,Gym Workout,Rain,Office,Stressed
882,2024-05-03T00:00:00Z,17043,3975.76,14.99,930,7.5,171,Yoga,Snow,Office,Stressed
256,2024-04-15T00:00:00Z,22211,3428.52,1.72,370,1.8,157,Walking,Rain,Gym,Neutral
991,2023-09-04T00:00:00Z,6696,1509.88,16.32,1355,8.2,171,None,Clear,Gym,Happy
572,2023-02-22T00:00:00Z,8720,1625.12,10.66,357,2.8,94,Yoga,Rain,Park,Neutral
183,2023-04-17T00:00:00Z,9508,2460.68,19.32,1128,9.2,168,Gym Workout,Clear,Home,Tired
286,2024-08-07T00:00:00Z,22746,1688.46,2.23,2,6.0,69,Cycling,Snow,Other,Stressed
762,2023-02-05T00:00:00Z,28282,3428.24,7.31,1183,9.6,160,Cycling,Snow,Park,Happy
683,2023-10-12T00:00:00Z,1139,3714.32,13.66,823,2.8,93,Cycling,Rain,Gym,Tired
600,2024-03-16T00:00:00Z,4539,1873.4,7.87,939,10.3,104,Cycling,Rain,Gym,Happy
6,2025-03-27T00:00:00Z,8369,2294.0,3.84,121,11.6,142,Gym Workout,Clear,Office,Stressed
254,2024-08-30T00:00:00Z,18639,2985.55,9.24,678,2.2,140,Walking,Fog,Home,Tired
133,2023-10-30T00:00:00Z,26290,3392.59,18.96,179,11.5,79,Running,Rain,Other,Tired
910,2024-04-21T00:00:00Z,19946,2948.8,5.03,247,11.7,67,Swimming,Rain,Home,Stressed
524,2024-02-04T00:00:00Z,8465,2659.28,11.38,907,5.9,101,Cycling,Snow,Gym,Stressed
292,2025-06-25T00:00:00Z,25172,3586.77,17.21,1337,10.5,153,Swimming,Fog,Other,Happy
882,2025-09-23T00:00:00Z,28206,1947.71,19.23,88,9.7,144,Gym Workout,Fog,Office,Neutral
154,2024-04-16T00:00:00Z,26673,2528.5,1.03,1025,5.4,170,Yoga,Rain,Park,Happy
391,2023-11-10T00:00:00Z,14548,2693.01,9.16,361,10.9,126,Walking,Fog,Office,Neutral
374,2025-05-02T00:00:00Z,18804,2040.67,4.17,456,5.5,83,Cycling,Clear,Home,Tired
580,2024-12-01T00:00:00Z,13516,2319.52,13.6,307,2.4,91,Cycling,Snow,Gym,Stressed
983,2024-08-20T00:00:00Z,23181,2699.78,10.32,155,3.1,100,Swimming,Snow,Gym,Tired
952,2024-04-02T00:00:00Z,11403,2383.92,9.5,23,2.4,80,Cycling,Clear,Other,Tired
611,2024-04-29T00:00:00Z,5304,3878.52,8.99,971,6.7,110,Swimming,Fog,Other,Tired
859,2023-02-08T00:00:00Z,7513,2319.66,14.02,136,0.9,142,Gym Workout,Snow,Other,Neutral
856,2025-09-21T00:00:00Z,16308,3621.84,12.62,704,7.6,104,Gym Workout,Fog,Office,Neutral
65,2024-10-06T00:00:00Z,26074,2117.68,13.82,1294,4.5,133,Running,Clear,Park,Happy
346,2023-01-04T00:00:00Z,6290,1947.26,15.21,374,0.4,109,Yoga,Fog,Park,Tired
973,2023-06-20T00:00:00Z,27405,2844.79,18.94,472,7.6,142,Running,Fog,Park,Tired
711,2023-11-12T00:00:00Z,19535,3160.28,17.49,460,12.0,68,Yoga,Fog,Office,Stressed
646,2025-06-13T00:00:00Z,11245,2935.87,15.11,80,2.2,110,Walking,Fog,Gym,Stressed
924,2025-02-03T00:00:00Z,19379,3982.59,10.69,1313,3.7,63,None,Snow,Other,Stressed
793,2025-04-22T00:00:00Z,22942,3212.61,4.14,27,3.4,151,Walking,Snow,Office,Neutral
853,2025-05-25T00:00:00Z,6582,2480.21,12.62,1391,7.6,62,Gym Workout,Clear,Park,Tired
534,2024-12-20T00:00:00Z,21207,2966.85,12.22,83,7.8,161,Swimming,Fog,Other,Stressed
305,2023-12-07T00:00:00Z,16566,1581.13,7.35,346,1.5,93,Walking,Snow,Home,Happy
365,2024-05-18T00:00:00Z,6647,2896.91,5.92,963,5.4,89,Walking,Snow,Gym,Stressed
696,2025-03-22T00:00:00Z,7506,2022.97,5.46,430,3.3,114,Gym Workout,Snow,Office,Stressed
196,2025-07-18T00:00:00Z,29117,3765.7,16.44,406,0.4,141,Walking,Clear,Office,Neutral
77,2025-09-13T00:00:00Z,27675,2348.68,16.56,1159,0.8,115,Cycling,Fog,Home,Neutral
297,2025-06-20T00:00:00Z,26499,2420.61,18.2,175,5.1,122,Swimming,Rain,Other,Happy
923,2024-02-12T00:00:00Z,8028,3828.56,11.7,1069,1.4,90,None,Clear,Office,Stressed
254,2024-04-25T00:00:00Z,18760,2722.37,4.25,573,10.7,77,None,Fog,Park,Neutral
1,2023-02-13T00:00:00Z,10108,2632.77,15.41,433,0.7,167,Yoga,Clear,Gym,Stressed
719,2024-08-19T00:00:00Z,4918,2421.39,19.19,476,10.6,126,Gym Workout,Clear,Office,Tired
604,2024-08-08T00:00:00Z,25402,3786.52,0.99,466,6.1,158,Gym Workout,Rain,Home,Neutral
632,2024-09-26T00:00:00Z,23625,3416.06,4.57,349,0.6,63,Yoga,Fog,Park,Stressed
15,2024-02-01T00:00:00Z,7973,3431.72,16.94,19,8.3,159,None,Clear,Other,Tired
385,2024-11-02T00:00:00Z,9892,1776.79,11.61,985,2.1,78,None,Fog,Other,Tired
409,2025-05-14T00:00:00Z,17061,2203.66,3.21,1345,7.2,159,Gym Workout,Clear,Park,Neutral
783,2024-06-23T00:00:00Z,10495,2441.44,1.9,441,7.8,81,Cycling,Rain,Office,Tired
964,2024-05-30T00:00:00Z,18458,3756.32,14.45,818,4.6,167,Walking,Fog,Other,Stressed
752,2023-06-22T00:00:00Z,18898,3425.76,16.98,175,4.8,90,Yoga,Fog,Gym,Neutral
461,2024-07-07T00:00:00Z,11581,2909.25,6.66,355,6.2,124,None,Snow,Other,Tired
266,2023-09-25T00:00:00Z,5905,1837.46,0.58,569,2.7,124,Cycling,Snow,Gym,Stressed
220,2024-12-20T00:00:00Z,6252,3996.43,16.24,1038,4.9,145,Yoga,Rain,Home,Happy
827,2024-01-17T00:00:00Z,27690,3842.96,5.23,614,8.4,118,Gym Workout,Clear,Gym,Neutral
593,2024-03-30T00:00:00Z,7737,3927.99,19.47,1202,6.0,105,Running,Rain,Home,Stressed
201,2023-12-19T00:00:00Z,11426,1938.35,18.91,1324,0.4,97,Running,Clear,Park,Neutral
702,2024-03-21T00:00:00Z,3169,3244.6,4.02,546,7.7,115,Yoga,Snow,Park,Happy
989,2023-10-15T00:00:00Z,17936,3968.82,3.15,254,1.4,113,Cycling,Snow,Gym,Stressed
225,2025-03-27T00:00:00Z,1374,3962.71,18.27,942,5.0,149,Swimming,Fog,Other,Stressed
261,2024-10-23T00:00:00Z,26714,3230.78,17.71,412,2.6,127,Walking,Snow,Gym,Stressed
250,2025-06-16T00:00:00Z,26134,1733.06,8.51,778,8.4,80,Gym Workout,Fog,Gym,Neutral
645,2025-07-20T00:00:00Z,9705,3791.18,4.72,1320,9.4,118,Walking,Snow,Park,Neutral
121,2025-06-13T00:00:00Z,29433,2038.26,7.75,310,6.6,149,Yoga,Clear,Office,Tired
83,2023-10-05T00:00:00Z,10064,3703.57,16.94,1284,1.5,78,Swimming,Rain,Office,Stressed
154,2023-06-29T00:00:00Z,18211,1503.79,15.88,114,10.6,174,Gym Workout,Fog,Other,Stressed
481,2024-07-03T00:00:00Z,3823,3376.74,2.53,1326,3.7,171,Running,Rain,Other,Stressed
392,2023-04-22T00:00:00Z,26435,3681.83,11.17,99,7.6,73,Gym Workout,Clear,Home,Happy
804,2023-02-09T00:00:00Z,22909,3466.25,16.41,1393,0.2,122,Swimming,Fog,Gym,Neutral
343,2024-09-06T00:00:00Z,18359,2964.96,15.01,916,4.4,61,Yoga,Snow,Park,Happy
524,2023-12-05T00:00:00Z,23732,2945.53,14.41,1282,4.2,98,Yoga,Clear,Office,Happy
565,2023-10-29T00:00:00Z,13685,3206.59,4.32,894,2.2,121,Yoga,Snow,Home,Happy
266,2024-03-02T00:00:00Z,20127,2972.91,5.14,91,9.9,126,Gym Workout,Rain,Office,Tired
110,2024-11-01T00:00:00Z,23962,2795.07,3.03,68,8.6,155,None,Clear,Park,Tired
582,2024-08-27T00:00:00Z,14501,1667.56,15.3,257,6.5,88,Walking,Fog,Home,Stressed
256,2025-02-15T00:00:00Z,7245,2566.42,8.48,169,10.5,65,Cycling,Fog,Other,Stressed
83,2025-01-08T00:00:00Z,15139,3753.56,19.09,476,11.7,72,Walking,Fog,Park,Stressed
860,2024-06-18T00:00:00Z,26387,3051.84,12.88,460,5.4,126,None,Snow,Park,Tired
878,2024-09-29T00:00:00Z,14469,3305.11,10.37,1368,9.4,166,Yoga,Fog,Gym,Tired
958,2023-07-05T00:00:00Z,6651,2231.3,13.22,144,9.1,85,Cycling,Snow,Office,Happy
617,2024-07-01T00:00:00Z,19073,3178.9,7.35,1239,5.4,83,Swimming,Snow,Office,Stressed
878,2024-05-17T00:00:00Z,22949,3341.58,12.65,252,10.1,113,None,Rain,Gym,Tired
739,2023-08-07T00:00:00Z,28959,3355.47,17.88,970,3.2,77,Swimming,Clear,Park,Tired
254,2023-02-22T00:00:00Z,23100,1765.52,4.66,351,7.9,105,Cycling,Rain,Gym,Happy
41,2024-05-18T00:00:00Z,17265,2263.0,19.3,1428,7.2,151,Cycling,Clear,Gym,Tired
875,2023-01-18T00:00:00Z,14440,1665.47,12.55,722,1.7,176,Gym Workout,Fog,Home,Tired
792,2023-07-13T00:00:00Z,22638,1896.66,0.68,103,10.1,153,Gym Workout,Snow,Gym,Happy
792,2023-04-15T00:00:00Z,10846,2436.1,11.67,971,8.9,96,Running,Clear,Home,Tired
931,2023-07-23T00:00:00Z,14207,3774.9,16.97,389,5.7,95,Yoga,Fog,Office,Happy
806,2023-05-06T00:00:00Z,7534,3550.91,8.86,233,0.6,160,Swimming,Rain,Office,Tired
206,2023-10-04T00:00:00Z,5160,3288.41,18.16,1237,11.5,131,None,Fog,Other,Stressed
898,2023-10-03T00:00:00Z,26097,3694.62,10.33,1347,5.3,92,Gym Workout,Clear,Other,Happy
32,2024-11-09T00:00:00Z,29255,1887.84,2.32,864,2.2,178,Swimming,Clear,Home,Neutral
727,2025-05-22T00:00:00Z,15803,2757.26,8.13,1216,7.4,140,Swimming,Rain,Office,Happy
77,2024-02-14T00:00:00Z,22024,2343.43,10.28,1140,2.2,61,Cycling,Rain,Office,Happy
627,2023-04-14T00:00:00Z,12920,2308.56,4.49,502,0.4,160,Running,Fog,Office,Neutral
829,2025-05-21T00:00:00Z,5099,3351.89,2.43,528,0.8,158,None,Fog,Gym,Neutral
310,2024-09-15T00:00:00Z,28999,1977.08,7.64,171,1.6,112,Running,Rain,Office,Happy
556,2025-03-17T00:00:00Z,20700,3637.44,16.78,156,5.7,113,Gym Workout,Fog,Park,Neutral
717,2025-05-01T00:00:00Z,6080,2350.51,5.28,610,4.1,96,Yoga,Snow,Office,Tired
2,2023-04-25T00:00:00Z,9036,3844.86,4.82,90,10.7,115,None,Snow,Office,Stressed
363,2023-07-06T00:00:00Z,14249,2122.24,0.99,35,10.5,76,Walking,Snow,Other,Neutral
565,2023-09-24T00:00:00Z,13833,3509.15,1.03,739,3.7,74,Running,Clear,Park,Happy
791,2023-09-02T00:00:00Z,2797,1961.19,10.84,1313,2.6,83,None,Rain,Home,Stressed
868,2024-12-14T00:00:00Z,29698,2954.1,3.51,375,11.3,68,Swimming,Snow,Other,Tired
516,2023-02-17T00:00:00Z,6133,2074.4,3.94,1018,9.0,126,Walking,Clear,Gym,Neutral
11,2025-09-15T00:00:00Z,28957,3075.37,3.07,726,8.3,84,Swimming,Snow,Gym,Neutral
668,2024-11-17T00:00:00Z,8930,2839.33,4.42,303,7.6,93,Yoga,Rain,Other,Stressed
139,2024-12-03T00:00:00Z,29634,3608.17,12.57,807,8.9,139,Yoga,Rain,Other,Happy
264,2025-03-14T00:00:00Z,3992,2350.08,19.48,1322,1.0,158,Walking,Rain,Other,Tired
719,2024-05-09T00:00:00Z,22595,3594.94,2.3,1354,4.9,123,Gym Workout,Rain,Home,Neutral
44,2024-09-05T00:00:00Z,18032,2804.12,5.35,304,11.6,113,None,Rain,Office,Neutral
105,2023-11-27T00:00:00Z,15841,1726.21,18.14,895,5.0,138,Cycling,Clear,Other,Tired
706,2025-06-24T00:00:00Z,9467,2021.53,6.38,1313,10.4,166,Yoga,Fog,Office,Neutral
165,2023-05-08T00:00:00Z,21119,3317.31,15.49,28,3.1,82,Running,Fog,Park,Stressed
555,2024-08-19T00:00:00Z,29018,3514.5,11.55,302,5.8,108,Swimming,Snow,Home,Stressed
449,2024-11-13T00:00:00Z,16834,3197.34,19.54,1342,3.5,137,Swimming,Snow,Other,Tired
591,2023-05-18T00:00:00Z,499,3362.5,17.13,1275,2.2,130,Yoga,Fog,Other,Tired
580,2023-09-19T00:00:00Z,9953,2900.21,1.85,1198,0.2,172,Walking,Snow,Gym,Tired
394,2025-05-25T00:00:00Z,28348,2667.96,12.5,123,3.0,87,Swimming,Snow,Gym,Neutral
651,2024-12-11T00:00:00Z,6968,2411.83,0.63,392,6.1,70,Swimming,Snow,Park,Happy
189,2024-07-10T00:00:00Z,28161,1566.31,8.96,439,2.7,74,Swimming,Rain,Gym,Neutral
77,2023-08-20T00:00:00Z,22430,2282.37,5.91,861,8.9,102,Swimming,Rain,Home,Neutral
353,2025-01-06T00:00:00Z,16045,3894.6,2.51,1291,5.8,115,Running,Rain,Other,Stressed
413,2024-08-29T00:00:00Z,25050,3666.01,9.06,1,3.7,138,Running,Fog,Gym,Tired
873,2025-06-27T00:00:00Z,4327,2666.5,16.53,515,0.1,126,Walking,Rain,Home,Tired
803,2024-09-03T00:00:00Z,909,2588.27,10.8,70,9.2,75,Swimming,Snow,Gym,Stressed
145,2023-11-06T00:00:00Z,28755,3010.59,4.35,784,3.1,102,Yoga,Rain,Office,Neutral
555,2024-11-09T00:00:00Z,5449,3848.01,2.23,132,4.5,90,Swimming,Rain,Other,Stressed
378,2023-04-11T00:00:00Z,7283,3245.48,15.96,238,5.4,112,Walking,Snow,Gym,Neutral
146,2025-08-28T00:00:00Z,4999,3243.49,0.5,221,8.0,123,Cycling,Rain,Other,Happy
785,2023-08-18T00:00:00Z,77,1923.21,7.14,991,3.2,139,Swimming,Rain,Office,Stressed
185,2025-01-10T00:00:00Z,4382,3635.38,7.98,1038,11.7,87,Running,Fog,Home,Stressed
532,2024-08-29T00:00:00Z,1547,3930.06,11.82,385,4.6,103,Running,Rain,Home,Tired
699,2024-08-25T00:00:00Z,22298,1674.67,10.06,35,4.5,98,Cycling,Rain,Home,Stressed
602,2023-01-27T00:00:00Z,10367,2566.15,15.56,457,1.2,165,Walking,Snow,Other,Happy
48,2024-07-06T00:00:00Z,5928,3653.2,3.14,275,9.5,172,Walking,Clear,Office,Neutral
371,2024-04-02T00:00:00Z,11299,1612.84,12.16,826,10.8,62,Gym Workout,Rain,Office,Tired
658,2023-07-22T00:00:00Z,15619,1835.44,6.88,162,3.3,103,Running,Clear,Other,Tired
573,2023-06-08T00:00:00Z,8473,3608.75,11.04,470,7.9,139,None,Rain,Office,Neutral
255,2024-06-22T00:00:00Z,10865,1757.69,10.72,504,10.0,129,Cycling,Fog,Home,Neutral
664,2023-04-28T00:00:00Z,10637,3492.72,3.72,30,1.4,127,Walking,Fog,Gym,Neutral
898,2024-04-04T00:00:00Z,22120,3594.24,4.15,1295,4.0,99,Swimming,Clear,Park,Stressed
359,2023-05-15T00:00:00Z,9232,2078.29,16.9,419,7.0,167,Swimming,Rain,Other,Happy
993,2023-01-26T00:00:00Z,14575,2096.66,14.44,1296,4.4,179,Swimming,Clear,Park,Tired
153,2025-09-16T00:00:00Z,11896,1663.01,13.77,81,8.0,140,Swimming,Snow,Home,Happy
152,2023-10-23T00:00:00Z,28881,1673.92,1.38,1224,2.2,148,None,Snow,Park,Happy
109,2024-06-06T00:00:00Z,24669,1567.61,7.07,1145,5.3,117,Cycling,Fog,Gym,Tired
443,2025-02-28T00:00:00Z,20298,3593.1,18.07,1174,3.7,159,Yoga,Clear,Home,Tired
437,2024-07-02T00:00:00Z,640,2620.7,8.55,912,1.9,136,Swimming,Fog,Office,Stressed
849,2023-12-12T00:00:00Z,28255,3620.62,5.65,393,3.1,100,Swimming,Fog,Gym,Tired
833,2024-10-02T00:00:00Z,12118,1849.28,7.71,997,9.4,155,Running,Rain,Gym,Neutral
284,2023-03-27T00:00:00Z,21943,2729.35,14.76,505,11.8,123,Gym Workout,Rain,Other,Stressed
291,2025-08-25T00:00:00Z,25009,3587.88,2.19,79,6.8,125,Walking,Fog,Other,Tired
751,2025-02-17T00:00:00Z,6248,2451.94,3.06,858,5.3,153,Running,Clear,Office,Happy
658,2025-09-06T00:00:00Z,21668,1743.92,13.95,751,8.2,107,Walking,Rain,Gym,Neutral
74,2023-01-13T00:00:00Z,22779,2517.38,10.59,1253,2.5,176,Running,Clear,Office,Neutral
501,2025-02-16T00:00:00Z,11780,1786.88,18.78,109,3.2,117,Walking,Fog,Park,Happy
995,2025-01-27T00:00:00Z,1504,1806.97,8.0,1229,2.4,166,Cycling,Clear,Other,Tired
284,2024-12-29T00:00:00Z,5741,2793.93,8.44,384,5.2,107,Gym Workout,Clear,Other,Tired
195,2023-11-02T00:00:00Z,17408,2308.86,4.35,1259,3.4,100,None,Fog,Home,Tired
1,2024-11-05T00:00:00Z,23931,2161.15,16.57,260,6.5,141,Running,Rain,Park,Happy
163,2024-03-30T00:00:00Z,15857,2804.28,18.17,335,4.8,169,Gym Workout,Rain,Office,Stressed
126,2024-12-23T00:00:00Z,1382,2296.68,6.28,985,7.6,177,Gym Workout,Fog,Other,Neutral
106,2023-10-15T00:00:00Z,29904,3982.99,2.58,1212,9.7,105,Yoga,Fog,Home,Happy
967,2023-03-08T00:00:00Z,13896,3138.77,13.59,564,7.3,177,Swimming,Rain,Park,Tired
811,2024-09-21T00:00:00Z,4358,2218.89,3.3,724,10.5,114,Cycling,Rain,Park,Neutral
961,2024-02-04T00:00:00Z,12430,1748.55,5.55,647,5.4,134,Cycling,Snow,Home,Tired
141,2025-08-01T00:00:00Z,13769,1577.25,11.44,77,0.6,171,Yoga,Snow,Other,Stressed
459,2025-05-15T00:00:00Z,12693,2100.67,13.57,1070,2.8,78,Yoga,Snow,Home,Neutral
294,2024-08-20T00:00:00Z,3604,1624.86,13.56,976,10.4,176,None,Clear,Gym,Stressed
919,2024-09-06T00:00:00Z,234,1943.8,10.52,274,1.1,92,Walking,Snow,Other,Tired
783,2023-11-07T00:00:00Z,11696,1982.63,10.72,12,3.3,79,Swimming,Clear,Park,Tired
109,2023-07-21T00:00:00Z,11659,2557.81,8.51,1134,8.1,165,Yoga,Clear,Office,Neutral
650,2024-12-24T00:00:00Z,13642,1701.92,14.92,321,11.3,155,Gym Workout,Fog,Home,Stressed
5,2024-05-27T00:00:00Z,25265,1983.89,7.91,480,10.2,75,Yoga,Fog,Other,Neutral
413,2024-06-20T00:00:00Z,24757,1584.82,9.9,336,1.7,157,None,Clear,Park,Tired
154,2024-05-16T00:00:00Z,7800,3223.96,18.98,616,10.2,174,Swimming,Rain,Gym,Neutral
915,2023-04-16T00:00:00Z,29488,3885.2,18.38,942,6.5,117,Yoga,Snow,Other,Tired
132,2025-01-22T00:00:00Z,7133,2079.22,2.37,1376,11.1,112,Swimming,Clear,Office,Stressed
717,2025-06-18T00:00:00Z,22501,3485.16,3.83,519,10.3,136,Swimming,Clear,Park,Tired
554,2023-12-21T00:00:00Z,4345,1717.59,17.27,652,0.2,124,Cycling,Clear,Home,Stressed
132,2025-09-07T00:00:00Z,21221,1724.24,14.18,250,4.8,138,Cycling,Snow,Home,Tired
709,2023-12-15T00:00:00Z,23172,2492.56,1.64,1358,2.8,98,Yoga,Fog,Park,Stressed
62,2023-05-03T00:00:00Z,10235,1597.17,6.15,342,3.4,61,Yoga,Rain,Home,Stressed
286,2024-08-02T00:00:00Z,2274,1594.23,7.88,1161,11.4,172,Running,Rain,Office,Happy
643,2023-02-02T00:00:00Z,10124,3589.49,9.75,436,9.0,172,Walking,Clear,Home,Happy
24,2025-04-19T00:00:00Z,29658,1790.55,13.76,869,2.5,94,Cycling,Rain,Office,Tired
207,2023-04-07T00:00:00Z,13874,3062.13,18.71,267,5.2,155,Yoga,Fog,Gym,Happy
769,2024-09-24T00:00:00Z,26144,3468.21,13.52,173,0.5,151,Gym Workout,Rain,Gym,Happy
375,2023-04-22T00:00:00Z,16075,1650.92,15.69,900,11.1,67,Yoga,Snow,Office,Stressed
950,2023-10-28T00:00:00Z,23762,3341.58,10.0,789,9.8,153,Gym Workout,Fog,Home,Neutral
936,2024-11-11T00:00:00Z,8909,2123.91,18.68,78,9.2,154,Running,Snow,Gym,Happy
213,2023-04-28T00:00:00Z,21651,3658.17,9.35,926,6.3,68,Yoga,Rain,Home,Tired
850,2024-06-26T00:00:00Z,9813,1900.04,19.6,480,7.4,121,Running,Snow,Other,Happy
885,2023-11-28T00:00:00Z,26023,3105.1,3.95,1103,4.6,64,Swimming,Rain,Home,Stressed
840,2024-11-09T00:00:00Z,28099,1536.51,6.85,321,10.6,150,Gym Workout,Clear,Other,Tired
323,2024-03-18T00:00:00Z,28471,2749.86,3.46,761,4.9,130,Gym Workout,Fog,Park,Stressed
994,2024-09-07T00:00:00Z,2044,2164.31,0.38,724,2.9,88,Gym Workout,Snow,Home,Happy
445,2024-06-03T00:00:00Z,27975,2033.76,18.32,1091,4.8,61,Gym Workout,Fog,Other,Happy
477,2023-07-28T00:00:00Z,8571,1957.74,4.62,462,7.6,159,None,Rain,Office,Tired
746,2025-06-21T00:00:00Z,20092,2895.9,16.92,728,5.6,67,Swimming,Clear,Other,Happy
990,2024-02-20T00:00:00Z,16790,3660.01,8.4,709,9.4,138,Yoga,Rain,Office,Stressed
262,2025-01-25T00:00:00Z,1046,3390.9,10.28,1225,2.8,141,Yoga,Rain,Gym,Tired
502,2023-07-21T00:00:00Z,21470,1982.31,17.4,1164,1.5,65,Cycling,Rain,Gym,Neutral
681,2023-07-15T00:00:00Z,6045,2649.31,2.21,377,7.5,175,Running,Snow,Gym,Tired
11,2023-06-19T00:00:00Z,17276,2084.13,0.86,1392,11.6,85,Cycling,Rain,Other,Neutral
961,2024-08-21T00:00:00Z,5679,3827.96,19.96,794,10.1,74,Gym Workout,Snow,Gym,Happy
701,2023-06-19T00:00:00Z,4084,3385.22,1.1,461,9.4,131,Gym Workout,Clear,Gym,Neutral
765,2024-01-27T00:00:00Z,5884,3712.85,2.26,742,5.7,177,Swimming,Fog,Other,Tired
732,2024-08-06T00:00:00Z,8073,3573.28,0.9,725,6.4,96,None,Rain,Office,Happy
381,2025-07-21T00:00:00Z,29788,2716.55,9.29,418,0.4,164,Walking,Snow,Office,Happy
459,2024-04-10T00:00:00Z,25928,3639.95,13.62,230,11.1,135,Yoga,Clear,Other,Stressed
517,2024-02-03T00:00:00Z,25026,1870.83,7.17,74,7.9,134,Running,Fog,Park,Happy
712,2023-03-23T00:00:00Z,77,2129.52,8.73,795,6.5,175,Gym Workout,Fog,Park,Happy
552,2023-05-26T00:00:00Z,12463,2750.09,8.2,140,11.9,153,Yoga,Snow,Gym,Stressed
427,2023-03-03T00:00:00Z,26732,3553.22,10.85,241,11.1,138,Swimming,Snow,Home,Stressed
598,2024-01-02T00:00:00Z,15600,1582.98,10.92,1150,7.2,167,Gym Workout,Clear,Home,Neutral
423,2024-02-28T00:00:00Z,24898,2401.24,17.99,827,9.0,78,Walking,Rain,Park,Happy
832,2023-11-29T00:00:00Z,9940,3376.8,19.3,758,3.7,119,Yoga,Fog,Other,Neutral
643,2025-04-11T00:00:00Z,3864,2654.43,13.1,1263,0.8,90,Gym Workout,Snow,Other,Happy
695,2024-05-26T00:00:00Z,14748,1778.36,10.72,676,3.7,77,Walking,Fog,Other,Happy
519,2023-10-15T00:00:00Z,26500,2769.09,0.28,1330,7.6,84,Swimming,Clear,Office,Tired
16,2024-07-17T00:00:00Z,9375,3180.98,3.48,915,8.2,89,Cycling,Snow,Other,Tired
493,2023-02-13T00:00:00Z,9483,3373.3,12.44,418,0.7,149,Swimming,Clear,Park,Neutral
838,2025-05-08T00:00:00Z,23872,3111.97,1.59,945,8.3,134,Running,Fog,Gym,Happy
